id,station_name,code,longitude,latitude,elevation,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
43466,COLOMBO,3,79.87,6.9,7,2021,1,23.5,23.7,24.8,25.5,23.7,23.2,24.1,25.5,24.5,23.8,24,24.4,24.4,23.9,24.1,23.9,23.2,23.5,23.9,23.6,24.9,25,24.3,23,23.1,22.5,22.9,23.7,24.5,24.2,23.7
43466,COLOMBO,3,79.87,6.9,7,2021,2,23.5,24.5,24.7,23.8,22.6,23.6,24.7,24.8,24,23.2,22.1,22.4,23.3,24.1,23.9,24.3,24.1,24.3,24,25,25.8,23.8,23.7,24.9,24.9,24.5,23.4,23.1,,,
43466,COLOMBO,3,79.87,6.9,7,2021,3,25.2,22.9,23,24.3,24.5,25.2,23.3,25.2,23,23.9,23.8,23.5,24.6,24.5,24.5,25.4,24.9,25.6,23.8,25,24.7,24.1,24.6,25.3,25.4,25.7,24.7,23.6,21.5,23.6,25.9
43466,COLOMBO,3,79.87,6.9,7,2021,4,26.7,28.4,27.9,25.2,26.2,26.7,24.9,24.3,25.4,25.9,25,25,25,25.7,25.2,25.4,26.4,25.3,25.3,25.6,25.5,25.9,24.9,23.3,24.2,25.6,26.4,26.6,27,24.1,
43466,COLOMBO,3,79.87,6.9,7,2021,5,25.4,25.6,25.4,24.4,24.3,26.1,24.9,25.1,25.2,25.5,26,24.8,25.4,25,25.4,26.7,26.1,27,27.7,24.3,24.6,24.8,26.9,25,26,27,25.5,28.3,28.4,28.3,28.4
43466,COLOMBO,3,79.87,6.9,7,2021,6,27.9,27.1,26.2,24.6,25.3,25.4,25.3,26,25,25.4,27.4,27.6,25.6,23.9,24.4,27.4,27.1,26.5,27.2,27.9,28,27.9,27.3,26.4,27.7,27.6,27.5,26.4,25.4,25,
43466,COLOMBO,3,79.87,6.9,7,2021,7,26.6,24.6,26.1,27.1,25.7,27.6,26.9,26.4,26.4,25,24.7,26.8,27.3,27.1,27.4,26.4,27.6,27,27,27.3,27.3,25.6,26.8,23.5,24.4,25.6,23.2,26,24.7,27.3,27.4
43466,COLOMBO,3,79.87,6.9,7,2021,8,27.4,27.4,26.6,26.7,27.2,27.3,26.7,26.6,25.6,24.6,26.9,27.2,26.2,26.7,26.7,26.9,26.5,24.9,26.1,25.5,27,25.9,25.5,25.2,24.2,24.5,23.7,25,24.2,23.8,26.5
43466,COLOMBO,3,79.87,6.9,7,2021,9,26.5,26.3,24.5,25,24.6,26.1,25.3,25.1,25.4,27.4,27.2,27.3,25.3,25.4,26.1,25.5,25.8,27,25.8,26.8,23.8,24.2,26.8,27.6,26.7,27.4,25.6,24.4,24.4,26.7,
43466,COLOMBO,3,79.87,6.9,7,2021,10,27.2,22.7,25.3,26.5,25.6,24.1,24.5,25.6,26.6,27,25,26.4,25.2,27.3,27.6,26.4,25.6,26.4,26.2,25.1,22.9,25.5,24.9,23.4,25.1,24.1,23.5,23.8,24.5,24.4,23.7
43466,COLOMBO,3,79.87,6.9,7,2021,11,24.8,24.8,24.7,23.9,23.7,24.5,25.3,22.2,23.1,23.6,23.5,25,25.2,24.1,23.6,24.7,25.7,24.1,25.5,25.4,22.6,24,25.2,24,24.3,23.6,25,24.2,24.4,24.8,
43466,COLOMBO,3,79.87,6.9,7,2021,12,24,23.8,25.1,25.1,25,24.9,24.9,24.2,25.3,24.3,24.4,24.7,24,24.1,24.3,24.5,24.5,24.4,25.3,24.1,24.9,24.1,23.5,21.8,22.1,21.7,22.5,22.8,24.3,23.9,23.4
43466,COLOMBO,3,79.87,6.9,7,2022,1,23.7,24.6,24.5,23.4,24.2,24.6,24.7,24.6,24.7,24.6,24.3,24,24.9,25.1,25.9,24.9,24.3,24.1,24.8,23.5,19.8,20.4,23.4,23.9,21.5,23.1,22.9,23.2,24.4,24.7,25.4
43466,COLOMBO,3,79.87,6.9,7,2022,2,23.9,23.5,23.1,23,23.7,24.9,24.8,22.9,23.7,24.4,25.1,24.3,23.8,24.3,23.2,22.7,23.3,24.3,25.8,23.4,25.4,26,24.2,25.3,25.6,24.2,23.2,24,,,
43466,COLOMBO,3,79.87,6.9,7,2022,3,23.9,24.1,26.2,26,25,25,25.2,26.7,24.6,25.6,26,24.2,23.2,24.6,25.6,26.5,27.7,25.3,28,28.2,26.6,27.8,26.8,27,26.6,25.6,26,26.1,26.5,26,24.9
43466,COLOMBO,3,79.87,6.9,7,2022,4,25.2,25.8,26.5,25.3,25.5,23.9,24.4,23.8,22.9,24.3,23.4,25.1,24.3,24.5,25.9,26.1,26.2,25.9,27.3,25.6,26,27.1,24.9,25.6,25.6,26.2,26.6,25,24.9,26.2,
43466,COLOMBO,3,79.87,6.9,7,2022,5,27.1,27.6,29.1,27.9,26.9,24.4,26,29.1,29.3,27.5,28.1,25.9,25.4,25.9,26.1,25.3,25.4,25.5,25.1,26,27.1,27.6,26.4,27.9,24.8,25.5,24.4,26.1,25.4,24.4,24.8
43466,COLOMBO,3,79.87,6.9,7,2022,6,24.1,26.4,26.8,27,26,27.4,27,27.1,27.3,27.3,27,25.9,25.7,26.4,26.6,25,26.2,25.6,25.1,26.4,27.6,27.4,25.6,27.2,27.4,26.7,27.6,27.8,27.5,27.6,
43466,COLOMBO,3,79.87,6.9,7,2022,7,25.8,27.6,26.5,26.4,25.9,26.2,27.1,25.6,26,26.6,25.4,26.5,27,26.8,25.5,26.1,26.9,27.1,26.8,26.5,26.4,26.3,26.7,26.8,27,26.5,25.5,24.4,25.4,25.9,26.9
43466,COLOMBO,3,79.87,6.9,7,2022,8,26.9,25.8,25.2,24.8,24.3,25.4,25.9,26.4,26.4,26,26.1,27,27,26.9,25.4,26.4,26.9,26.7,27,27.3,26.9,26.2,25.9,26.3,26.1,26.4,25.4,26,26.4,26,24.4
43466,COLOMBO,3,79.87,6.9,7,2022,9,23.2,24.1,24.8,25.2,24.3,24.7,25.8,25.2,26.1,26.4,26.4,26.5,26.6,25.8,26.5,26.6,25.1,26.5,26.7,27.1,25.7,26.9,27,27,27.1,27.4,27.4,26.9,27,26.1,
43466,COLOMBO,3,79.87,6.9,7,2022,10,24.8,25.5,26.9,26.4,27,26.7,26.8,26.7,26.8,26.5,25.4,25,24.1,23.9,23.6,24.4,24.9,23.9,24.5,26.8,23.6,23.7,23.8,23.4,26.1,24.4,24.5,23.9,24.3,25.4,25
43466,COLOMBO,3,79.87,6.9,7,2022,11,25.3,23.5,26.1,25.3,24.6,23.6,23.3,24.5,24.2,24,24.5,24.9,24.5,24.2,22.6,24.4,23.6,23.1,24.3,24.5,24,23.3,24.7,23.8,23.9,24.6,25.1,24.9,24.9,24.2,
43466,COLOMBO,3,79.87,6.9,7,2022,12,23.6,25.1,23.6,22.9,22.6,24,24.7,24.6,20.4,23.4,22.1,23.5,22.9,23.6,23,22.9,24.2,24.9,24.7,23.9,25,23.9,23.4,25.2,24.4,23.5,23.2,24.7,25,22.9,22.3
43466,COLOMBO,3,79.87,6.9,7,2023,1,21.5,22.6,22.4,23.3,23.4,25.1,24.2,23.5,23.5,22.6,21.9,22.4,21.4,23.6,23.5,24.1,23.1,23.1,22.6,21.6,23.9,23.2,23.9,24.7,22.7,23.5,23.8,23.7,22.6,23.2,24.2
43466,COLOMBO,3,79.87,6.9,7,2023,2,23.7,23.9,24.6,24,24.7,24.5,25,24.9,24.4,24.9,23.5,24.4,23.6,24.5,24.1,22.5,23.6,24.4,25.7,24.6,23.9,22.9,23.7,24.7,24.1,22.8,23.1,24.6,,,
43466,COLOMBO,3,79.87,6.9,7,2023,3,24.4,24.3,23.9,25,24.4,24.4,23.5,23.6,24.6,25.6,25.8,24.3,23.5,24.5,23.3,26.2,23.8,25.4,23.8,24.2,24.4,25,24.9,24.3,23.6,25.6,25,26.2,25.8,23.6,25
43466,COLOMBO,3,79.87,6.9,7,2023,4,26,25.4,25.2,25.1,23.8,25.5,24.9,23.9,24.3,25,24.4,25.5,26.5,25.7,25.4,24.7,25.7,26.2,27,27.2,26.5,25.6,26.7,26.3,25.9,23.1,23.9,25.2,25.1,23.6,
43466,COLOMBO,3,79.87,6.9,7,2023,5,25.4,25.2,24.8,23.8,22.6,23.5,26.4,27.6,27.4,24.2,26.1,24.9,27.4,27.2,27.2,27.3,28.6,27.8,26.7,25.6,26,24.6,26.1,26,26.5,28.5,28,28.6,28.5,27.2,25.4
43466,COLOMBO,3,79.87,6.9,7,2023,6,26.3,26.1,27,28.1,27.6,26.9,27.9,27.5,27.8,25.8,25.5,24.9,25.1,26.8,28,28.5,28.5,27.9,27.8,26.7,26.1,25.9,27.5,26.8,27.4,25.4,25.4,25.2,26.5,25.6,
43466,COLOMBO,3,79.87,6.9,7,2023,7,27.6,27.8,25.7,26.6,26,23.7,25.7,25,27.4,27.4,27.4,27.1,25.5,27.3,27.6,27.8,27.9,27.2,27,27.6,27.5,27.5,27.7,25.2,25.4,24.5,26.1,27.3,27.4,27.3,27.4
43466,COLOMBO,3,79.87,6.9,7,2023,8,27.5,27.3,26.5,27.7,27.5,27.6,27.3,27.5,27.5,27,27.4,27.5,27.5,27.5,27.1,25.9,27.5,27.5,27.6,27.6,28,27.9,26.2,28,26,26.2,25.4,27.8,25.8,24.7,25.6
43466,COLOMBO,3,79.87,6.9,7,2023,9,24.5,24.8,24.9,24.1,24.8,25.3,24.7,24,26,25.2,24.8,24.7,25.1,26.5,24.5,24.5,26,24,24.6,24,25.1,24.6,24.4,25.1,26.1,26.4,25.2,24.6,23.8,23.5,
