id,station_name,code,longitude,latitude,elevation,Year,Month,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
43466,COLOMBO,5,79.87,6.9,7,2019,6,1.2,3.1,16.2,2.9,1.9,10,11.3,2,73.9,10,33,13.2,16.8,41,0,4.5,0.3,0,0,0.5,2,7,0,6.3,0,0.1,0,0,0,0,
43466,COLOMBO,5,79.87,6.9,7,2019,7,0.4,0.7,0.3,0,0,0,0,7.2,43.9,3.6,0,45.6,10.7,17.6,0.4,0.9,0.6,1.4,0,0,0,0,0,0.8,0,1.7,0,0,0,0,0.3
43466,COLOMBO,5,79.87,6.9,7,2019,8,6,0,2.4,0.4,1,0.2,31.3,5.7,4.8,56.4,0,0,4,0,0,0.1,0.8,0.1,5.8,2.8,15.6,16.3,16.1,10.6,51.5,2.6,20.2,20.8,2,0,10.9
43466,COLOMBO,5,79.87,6.9,7,2019,9,44.7,1.1,2.1,3.1,4.5,0,0,0,2.6,0.4,53.4,6.3,2.4,13,96.9,29.7,6.7,6.7,9.4,1.9,9.5,5.5,148.3,97.9,17,0,1.4,33.8,0,11.5,
43466,COLOMBO,5,79.87,6.9,7,2019,10,14.9,0,3.4,0.2,0.4,24.1,26.4,0,0,1.7,5.7,2.9,16.1,2.5,38.9,3.6,0,5.1,16.6,28.5,25.6,8.4,13.6,75.4,0.4,0.4,16.9,4.5,8.7,10,0
43466,COLOMBO,5,79.87,6.9,7,2019,11,0,47.5,24.4,0.3,0.4,0,21.2,9.4,7.8,0,2,16.5,18.3,0,4.6,9.3,0,26.4,22.1,1.3,5.2,19.9,25.2,0,18.6,28.2,1.4,53.1,33.3,37.2,
43466,COLOMBO,5,79.87,6.9,7,2019,12,1.1,0,0,82,10.6,0,5.1,0,0,56.9,0,0,1,1,0,0,0,0.8,29.3,2,0,0,1,59.5,0,0,0,0,0,0,0
43466,COLOMBO,5,79.87,6.9,7,2020,1,0.1,112.3,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.4,0.1,0,0.1,0,0,0,0,0,0,0,0,0
43466,COLOMBO,5,79.87,6.9,7,2020,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
43466,COLOMBO,5,79.87,6.9,7,2020,3,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,4.4,0,14.4,0,6.2,0,0,0,0,5.6,0,0,0,0.3,1.2,9.1
43466,COLOMBO,5,79.87,6.9,7,2020,4,0,0,45,1.6,0.2,0,11.1,28.2,0,34.9,0,13.3,0,0,1,0,0,0,20,0,0.1,2,5.1,16.9,6.6,17.7,0,5.9,0.1,2.8,
43466,COLOMBO,5,79.87,6.9,7,2020,5,0.4,0,0,0,24.4,0.2,8.6,5.2,0,41.1,0.6,3.3,0,3.1,85,0,2.5,0,0.8,0,2.6,0.3,0,0.1,1.9,15.1,0,0.1,2.2,2,0.7
43466,COLOMBO,5,79.87,6.9,7,2020,6,0,0,0,0,12.9,24.1,32.2,0,0.3,2.4,12.6,0,0,0.1,1,7.1,1.4,0,0,2.7,1.2,0,0,0,1.7,2.3,0.8,0,8.9,0.2,
43466,COLOMBO,5,79.87,6.9,7,2020,7,0.9,8.8,1.6,0,0,11.6,0.1,0,0.1,0,24,0.2,0,0,0.1,9.2,0,3.1,62.7,36.7,0,0,23.3,0.8,2.2,0.1,0,0,0,7.6,3
43466,COLOMBO,5,79.87,6.9,7,2020,8,31.4,11.3,0.3,7.9,26.7,18.4,0,0,0.1,0.5,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0.3,0,0,0,0,0,0,0.2
43466,COLOMBO,5,79.87,6.9,7,2020,9,50.3,14.4,0,0.1,38.5,45.7,0,150.8,36.6,5.6,4,12.6,5.6,0.7,1.5,1.8,5.4,22.9,0.1,8.1,19.3,4.2,0,30.1,4.8,0,1.5,18.7,5.7,28.7,
43466,COLOMBO,5,79.87,6.9,7,2020,10,0,7,0.2,0,0,0,0,0,12.4,22.2,19.8,0,4.3,38.5,7.5,0,0,0,0,0.3,2.2,0.5,0.5,0,0,10,0,0.2,0,0,0
43466,COLOMBO,5,79.87,6.9,7,2020,11,0,0,0,4.3,16.1,18.4,35.7,7.2,0,0.3,11.5,6,4.7,1.7,8.1,1.2,1.7,4.6,2,12.2,0.1,0,0,4.7,3.1,0,0,0,0,0,
43466,COLOMBO,5,79.87,6.9,7,2020,12,0,6,5.3,43.8,1.1,0,0,1.4,0,0,0,0,0,0,0.6,0,0,1,0,0,0.2,0,117.1,0,4.5,0,0,1.5,112.7,7.8,18.9
43466,COLOMBO,5,79.87,6.9,7,2021,1,0,0,1.4,17.6,24.9,0,0.9,9.4,0.2,7.4,0,2,26.7,4,0,0.1,0,5.8,0,0.2,7.8,0,0,0,0,0,0,0,0,9.6,14.4
43466,COLOMBO,5,79.87,6.9,7,2021,2,0.2,0.1,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,38.8,0,0,0,0,0,0,,,
43466,COLOMBO,5,79.87,6.9,7,2021,3,0,0,0,0,0,2.5,0,8.5,0,8.3,11,19.4,7.1,4.2,0,0,0,10.9,10.8,1.5,2.2,0.6,0.2,0,0,13.7,31.5,16.2,0,0,0
43466,COLOMBO,5,79.87,6.9,7,2021,4,0,0,0,0,0,0.2,0,10.7,1.2,0,0.3,8.4,0.3,0,0,0.1,0.9,36.5,17.4,15.3,0,39.6,67.4,27.9,1.1,0,0,0.2,97.3,0.8,
