HCHO Reading,Location,Current Date,Next Date
9.165608034246397e-05,"Deniyaya, Matara",2020-02-08,2020-02-09
0.00013549658515841614,"Deniyaya, Matara",2020-02-09,2020-02-10
0.0001617020217739476,"Deniyaya, Matara",2020-02-10,2020-02-11
0.0001742292469876595,"Deniyaya, Matara",2020-02-11,2020-02-12
0.0002540055798295442,"Deniyaya, Matara",2020-02-12,2020-02-13
3.371115622175777e-05,"Deniyaya, Matara",2020-02-13,2020-02-14
9.165608034246397e-05,"Deniyaya, Matara",2020-02-14,2020-02-15
9.165608034246397e-05,"Deniyaya, Matara",2020-02-15,2020-02-16
0.00017941277286463294,"Deniyaya, Matara",2020-02-16,2020-02-17
0.00022093536042973254,"Deniyaya, Matara",2020-02-17,2020-02-18
6.674241804341922e-05,"Deniyaya, Matara",2020-02-18,2020-02-19
0.00012224664478942935,"Deniyaya, Matara",2020-02-19,2020-02-20
8.883904957213684e-05,"Deniyaya, Matara",2020-02-20,2020-02-21
9.165608034246397e-05,"Deniyaya, Matara",2020-02-22,2020-02-23
0.0001415435780818627,"Deniyaya, Matara",2020-02-23,2020-02-24
6.469066327585497e-05,"Deniyaya, Matara",2020-02-24,2020-02-25
2.3133790736772745e-05,"Deniyaya, Matara",2020-02-25,2020-02-26
6.435616459262533e-05,"Deniyaya, Matara",2020-02-26,2020-02-27
0.00014741085604563322,"Deniyaya, Matara",2020-02-27,2020-02-28
7.261802893327325e-05,"Deniyaya, Matara",2020-02-28,2020-02-29
9.165608034246397e-05,"Deniyaya, Matara",2020-02-29,2020-03-01
9.165608034246397e-05,"Deniyaya, Matara",2020-03-01,2020-03-02
0.00024327506160042665,"Deniyaya, Matara",2020-03-02,2020-03-03
0.00013714703869652684,"Deniyaya, Matara",2020-03-03,2020-03-04
9.165608034246397e-05,"Deniyaya, Matara",2020-03-05,2020-03-06
9.165608034246397e-05,"Deniyaya, Matara",2020-03-06,2020-03-07
9.590982845119733e-05,"Deniyaya, Matara",2020-03-07,2020-03-08
8.151255612816e-05,"Deniyaya, Matara",2020-03-08,2020-03-09
0.0002133951068221292,"Deniyaya, Matara",2020-03-09,2020-03-10
8.807318490189663e-05,"Deniyaya, Matara",2020-03-10,2020-03-11
0.0001212261634002136,"Deniyaya, Matara",2020-03-11,2020-03-12
0.00018660456061447893,"Deniyaya, Matara",2020-03-12,2020-03-13
0.0002164612674754428,"Deniyaya, Matara",2020-03-13,2020-03-14
0.0001451271620085001,"Deniyaya, Matara",2020-03-14,2020-03-15
7.107494193457907e-05,"Deniyaya, Matara",2020-03-15,2020-03-16
1.4219102992139211e-05,"Deniyaya, Matara",2020-03-16,2020-03-17
9.165608034246397e-05,"Deniyaya, Matara",2020-03-17,2020-03-18
0.00023361507043289238,"Deniyaya, Matara",2020-03-18,2020-03-19
6.550971145592522e-05,"Deniyaya, Matara",2020-03-19,2020-03-20
4.255753104668866e-05,"Deniyaya, Matara",2020-03-20,2020-03-21
0.00012054993274395477,"Deniyaya, Matara",2020-03-21,2020-03-22
0.00017068127375257795,"Deniyaya, Matara",2020-03-22,2020-03-23
0.000190274311210182,"Deniyaya, Matara",2020-03-23,2020-03-24
0.00016269249242190708,"Deniyaya, Matara",2020-03-24,2020-03-25
0.00013984102129646782,"Deniyaya, Matara",2020-03-25,2020-03-26
0.00021495874021320476,"Deniyaya, Matara",2020-03-26,2020-03-27
0.00015485009852521392,"Deniyaya, Matara",2020-03-27,2020-03-28
0.0001659523665068428,"Deniyaya, Matara",2020-03-28,2020-03-29
0.00010504526289878413,"Deniyaya, Matara",2020-03-29,2020-03-30
0.00022049809651989428,"Deniyaya, Matara",2020-03-30,2020-03-31
0.00016238573864718028,"Deniyaya, Matara",2020-03-31,2020-04-01
0.00013859583758688753,"Deniyaya, Matara",2020-04-01,2020-04-02
0.00011883157800219065,"Deniyaya, Matara",2020-04-02,2020-04-03
0.00019315283222091624,"Deniyaya, Matara",2020-04-03,2020-04-04
9.165608034246397e-05,"Deniyaya, Matara",2020-04-04,2020-04-05
0.00022638449986379643,"Deniyaya, Matara",2020-04-05,2020-04-06
9.165608034246397e-05,"Deniyaya, Matara",2020-04-06,2020-04-07
0.0001089687322607142,"Deniyaya, Matara",2020-04-07,2020-04-08
0.00011472163543945961,"Deniyaya, Matara",2020-04-08,2020-04-09
0.00013230692205592185,"Deniyaya, Matara",2020-04-09,2020-04-10
9.85519800843023e-05,"Deniyaya, Matara",2020-04-10,2020-04-11
6.881059950028768e-05,"Deniyaya, Matara",2020-04-11,2020-04-12
3.27301412484459e-05,"Deniyaya, Matara",2020-04-12,2020-04-13
3.621056330483745e-05,"Deniyaya, Matara",2020-04-13,2020-04-14
0.00012418146754360166,"Deniyaya, Matara",2020-04-14,2020-04-15
6.521946258410748e-05,"Deniyaya, Matara",2020-04-15,2020-04-16
2.395888714090688e-06,"Deniyaya, Matara",2020-04-16,2020-04-17
9.165608034246397e-05,"Deniyaya, Matara",2020-04-17,2020-04-18
6.948048640131524e-05,"Deniyaya, Matara",2020-04-18,2020-04-19
6.384248190519383e-05,"Deniyaya, Matara",2020-04-19,2020-04-20
0.00013817302081101942,"Deniyaya, Matara",2020-04-20,2020-04-21
0.0001303255564684097,"Deniyaya, Matara",2020-04-21,2020-04-22
9.165608034246397e-05,"Deniyaya, Matara",2020-04-22,2020-04-23
3.486263002774481e-06,"Deniyaya, Matara",2020-04-23,2020-04-24
8.073384512511853e-05,"Deniyaya, Matara",2020-04-26,2020-04-27
0.00011218843412411001,"Deniyaya, Matara",2020-04-27,2020-04-28
0.0002022100508204587,"Deniyaya, Matara",2020-04-28,2020-04-29
9.111307020899031e-05,"Deniyaya, Matara",2020-04-29,2020-04-30
0.00019201553045634917,"Deniyaya, Matara",2020-04-30,2020-05-01
0.00017499764959492373,"Deniyaya, Matara",2020-05-01,2020-05-02
9.165608034246397e-05,"Deniyaya, Matara",2020-05-02,2020-05-03
9.165608034246397e-05,"Deniyaya, Matara",2020-05-03,2020-05-04
5.825853853115324e-05,"Deniyaya, Matara",2020-05-04,2020-05-05
9.165608034246397e-05,"Deniyaya, Matara",2020-05-05,2020-05-06
9.165608034246397e-05,"Deniyaya, Matara",2020-05-06,2020-05-07
0.00010664850026677202,"Deniyaya, Matara",2020-05-08,2020-05-09
9.165608034246397e-05,"Deniyaya, Matara",2020-05-09,2020-05-10
9.165608034246397e-05,"Deniyaya, Matara",2020-05-10,2020-05-11
9.165608034246397e-05,"Deniyaya, Matara",2020-05-11,2020-05-12
8.813543154319978e-05,"Deniyaya, Matara",2020-05-12,2020-05-13
0.00013052058425301494,"Deniyaya, Matara",2020-05-13,2020-05-14
9.165608034246397e-05,"Deniyaya, Matara",2020-05-14,2020-05-15
0.0001250770016340443,"Deniyaya, Matara",2020-05-15,2020-05-16
9.165608034246397e-05,"Deniyaya, Matara",2020-05-16,2020-05-17
9.165608034246397e-05,"Deniyaya, Matara",2020-05-17,2020-05-18
0.00010856637511238091,"Deniyaya, Matara",2020-05-18,2020-05-19
9.165608034246397e-05,"Deniyaya, Matara",2020-05-19,2020-05-20
8.066085494189349e-05,"Deniyaya, Matara",2020-05-20,2020-05-21
0.0001064809700281678,"Deniyaya, Matara",2020-05-21,2020-05-22
9.165608034246397e-05,"Deniyaya, Matara",2020-05-22,2020-05-23
4.538882770357599e-05,"Deniyaya, Matara",2020-05-23,2020-05-24
5.450283041426242e-05,"Deniyaya, Matara",2020-05-24,2020-05-25
9.165608034246397e-05,"Deniyaya, Matara",2020-05-25,2020-05-26
0.000174519075196343,"Deniyaya, Matara",2020-05-26,2020-05-27
9.165608034246397e-05,"Deniyaya, Matara",2020-05-27,2020-05-28
9.165608034246397e-05,"Deniyaya, Matara",2020-05-28,2020-05-29
9.165608034246397e-05,"Deniyaya, Matara",2020-05-29,2020-05-30
9.748732206240254e-05,"Deniyaya, Matara",2020-05-30,2020-05-31
9.112752099849169e-05,"Deniyaya, Matara",2020-05-31,2020-06-01
8.765331116827676e-05,"Deniyaya, Matara",2020-06-01,2020-06-02
0.00013659868110610032,"Deniyaya, Matara",2020-06-02,2020-06-03
4.755925841214103e-05,"Deniyaya, Matara",2020-06-03,2020-06-04
0.00016427680986812017,"Deniyaya, Matara",2020-06-04,2020-06-05
2.940111799718637e-05,"Deniyaya, Matara",2020-06-05,2020-06-06
9.165608034246397e-05,"Deniyaya, Matara",2020-06-06,2020-06-07
9.165608034246397e-05,"Deniyaya, Matara",2020-06-07,2020-06-08
9.165608034246397e-05,"Deniyaya, Matara",2020-06-08,2020-06-09
2.50764877911081e-05,"Deniyaya, Matara",2020-06-09,2020-06-10
9.165608034246397e-05,"Deniyaya, Matara",2020-06-10,2020-06-11
4.234014420232019e-05,"Deniyaya, Matara",2020-06-11,2020-06-12
2.1925116564174516e-05,"Deniyaya, Matara",2020-06-13,2020-06-14
9.755461637929397e-05,"Deniyaya, Matara",2020-06-14,2020-06-15
5.990239896855989e-05,"Deniyaya, Matara",2020-06-15,2020-06-16
9.165608034246397e-05,"Deniyaya, Matara",2020-06-16,2020-06-17
9.165608034246397e-05,"Deniyaya, Matara",2020-06-17,2020-06-18
0.0001552861313468839,"Deniyaya, Matara",2020-06-18,2020-06-19
0.00013529333243337573,"Deniyaya, Matara",2020-06-20,2020-06-21
9.165608034246397e-05,"Deniyaya, Matara",2020-06-21,2020-06-22
4.162291499108151e-05,"Deniyaya, Matara",2020-06-22,2020-06-23
0.00020945155449840838,"Deniyaya, Matara",2020-06-23,2020-06-24
5.990897422030939e-05,"Deniyaya, Matara",2020-06-24,2020-06-25
9.165608034246397e-05,"Deniyaya, Matara",2020-06-25,2020-06-26
0.00020517201927015345,"Deniyaya, Matara",2020-06-26,2020-06-27
0.00011247443633196502,"Deniyaya, Matara",2020-06-27,2020-06-28
9.165608034246397e-05,"Deniyaya, Matara",2020-06-28,2020-06-29
5.667417479348952e-05,"Deniyaya, Matara",2020-06-29,2020-06-30
9.165608034246397e-05,"Deniyaya, Matara",2020-06-30,2020-07-01
4.5889721509336015e-05,"Deniyaya, Matara",2020-07-01,2020-07-02
8.012221601086614e-05,"Deniyaya, Matara",2020-07-02,2020-07-03
9.165608034246397e-05,"Deniyaya, Matara",2020-07-03,2020-07-04
8.639349798422517e-05,"Deniyaya, Matara",2020-07-04,2020-07-05
0.0001225770297818006,"Deniyaya, Matara",2020-07-05,2020-07-06
9.165608034246397e-05,"Deniyaya, Matara",2020-07-06,2020-07-07
7.719590280196281e-05,"Deniyaya, Matara",2020-07-07,2020-07-08
9.165608034246397e-05,"Deniyaya, Matara",2020-07-08,2020-07-09
0.0001133111030949185,"Deniyaya, Matara",2020-07-10,2020-07-11
9.165608034246397e-05,"Deniyaya, Matara",2020-07-11,2020-07-12
4.1997699245361196e-05,"Deniyaya, Matara",2020-07-12,2020-07-13
0.00015796086889653582,"Deniyaya, Matara",2020-07-13,2020-07-14
0.0001246352851251452,"Deniyaya, Matara",2020-07-14,2020-07-15
0.00016362139378500783,"Deniyaya, Matara",2020-07-15,2020-07-16
9.165608034246397e-05,"Deniyaya, Matara",2020-07-16,2020-07-17
9.165608034246397e-05,"Deniyaya, Matara",2020-07-17,2020-07-18
9.165608034246397e-05,"Deniyaya, Matara",2020-07-18,2020-07-19
4.0699195288202375e-05,"Deniyaya, Matara",2020-07-19,2020-07-20
9.165608034246397e-05,"Deniyaya, Matara",2020-07-20,2020-07-21
9.165608034246397e-05,"Deniyaya, Matara",2020-07-22,2020-07-23
9.165608034246397e-05,"Deniyaya, Matara",2020-07-23,2020-07-24
0.00013642008895153624,"Deniyaya, Matara",2020-07-24,2020-07-25
9.165608034246397e-05,"Deniyaya, Matara",2020-07-25,2020-07-26
9.165608034246397e-05,"Deniyaya, Matara",2020-07-26,2020-07-27
9.165608034246397e-05,"Deniyaya, Matara",2020-07-27,2020-07-28
9.165608034246397e-05,"Deniyaya, Matara",2020-07-28,2020-07-29
2.1475540234825472e-05,"Deniyaya, Matara",2020-07-29,2020-07-30
5.1048635909636394e-05,"Deniyaya, Matara",2020-07-30,2020-07-31
9.165608034246397e-05,"Deniyaya, Matara",2020-07-31,2020-08-01
9.165608034246397e-05,"Deniyaya, Matara",2020-08-01,2020-08-02
9.165608034246397e-05,"Deniyaya, Matara",2020-08-02,2020-08-03
9.165608034246397e-05,"Deniyaya, Matara",2020-08-03,2020-08-04
9.165608034246397e-05,"Deniyaya, Matara",2020-08-04,2020-08-05
9.165608034246397e-05,"Deniyaya, Matara",2020-08-05,2020-08-06
9.165608034246397e-05,"Deniyaya, Matara",2020-08-06,2020-08-07
2.924437244494896e-05,"Deniyaya, Matara",2020-08-08,2020-08-09
9.165608034246397e-05,"Deniyaya, Matara",2020-08-09,2020-08-10
9.165608034246397e-05,"Deniyaya, Matara",2020-08-10,2020-08-11
9.165608034246397e-05,"Deniyaya, Matara",2020-08-11,2020-08-12
4.1295637467464296e-05,"Deniyaya, Matara",2020-08-12,2020-08-13
3.090356865327022e-05,"Deniyaya, Matara",2020-08-13,2020-08-14
3.336985659278598e-05,"Deniyaya, Matara",2020-08-14,2020-08-15
2.0616734382838223e-05,"Deniyaya, Matara",2020-08-15,2020-08-16
2.794780563557463e-05,"Deniyaya, Matara",2020-08-16,2020-08-17
6.377265381584466e-05,"Deniyaya, Matara",2020-08-17,2020-08-18
9.864819027521158e-05,"Deniyaya, Matara",2020-08-18,2020-08-19
4.9262040098221225e-06,"Deniyaya, Matara",2020-08-19,2020-08-20
2.8190357682196595e-05,"Deniyaya, Matara",2020-08-20,2020-08-21
0.00018611712903375451,"Deniyaya, Matara",2020-08-21,2020-08-22
7.621310608758228e-05,"Deniyaya, Matara",2020-08-22,2020-08-23
6.437629697331358e-05,"Deniyaya, Matara",2020-08-23,2020-08-24
1.8112833447135636e-05,"Deniyaya, Matara",2020-08-24,2020-08-25
0.00011979215519618526,"Deniyaya, Matara",2020-08-25,2020-08-26
0.00010436146086005643,"Deniyaya, Matara",2020-08-26,2020-08-27
0.00014389695217621417,"Deniyaya, Matara",2020-08-27,2020-08-28
9.722794985268775e-06,"Deniyaya, Matara",2020-08-29,2020-08-30
6.355691278891022e-05,"Deniyaya, Matara",2020-08-30,2020-08-31
8.661133966412367e-05,"Deniyaya, Matara",2020-08-31,2020-09-01
9.165608034246397e-05,"Deniyaya, Matara",2020-09-01,2020-09-02
9.165608034246397e-05,"Deniyaya, Matara",2020-09-02,2020-09-03
9.165608034246397e-05,"Deniyaya, Matara",2020-09-03,2020-09-04
7.4993453434322835e-06,"Deniyaya, Matara",2020-09-04,2020-09-05
9.165608034246397e-05,"Deniyaya, Matara",2020-09-05,2020-09-06
9.165608034246397e-05,"Deniyaya, Matara",2020-09-06,2020-09-07
9.165608034246397e-05,"Deniyaya, Matara",2020-09-07,2020-09-08
2.6322920997321783e-05,"Deniyaya, Matara",2020-09-08,2020-09-09
9.165608034246397e-05,"Deniyaya, Matara",2020-09-09,2020-09-10
9.165608034246397e-05,"Deniyaya, Matara",2020-09-10,2020-09-11
9.165608034246397e-05,"Deniyaya, Matara",2020-09-11,2020-09-12
9.165608034246397e-05,"Deniyaya, Matara",2020-09-12,2020-09-13
9.165608034246397e-05,"Deniyaya, Matara",2020-09-13,2020-09-14
9.165608034246397e-05,"Deniyaya, Matara",2020-09-14,2020-09-15
9.165608034246397e-05,"Deniyaya, Matara",2020-09-15,2020-09-16
9.165608034246397e-05,"Deniyaya, Matara",2020-09-16,2020-09-17
0.0002224830849442085,"Deniyaya, Matara",2020-09-17,2020-09-18
9.165608034246397e-05,"Deniyaya, Matara",2020-09-18,2020-09-19
9.165608034246397e-05,"Deniyaya, Matara",2020-09-19,2020-09-20
9.165608034246397e-05,"Deniyaya, Matara",2020-09-20,2020-09-21
9.165608034246397e-05,"Deniyaya, Matara",2020-09-21,2020-09-22
9.165608034246397e-05,"Deniyaya, Matara",2020-09-22,2020-09-23
4.583581010911004e-05,"Deniyaya, Matara",2020-09-23,2020-09-24
9.165608034246397e-05,"Deniyaya, Matara",2020-09-24,2020-09-25
9.165608034246397e-05,"Deniyaya, Matara",2020-09-25,2020-09-26
7.91982205255503e-05,"Deniyaya, Matara",2020-09-26,2020-09-27
0.00017305738727329154,"Deniyaya, Matara",2020-09-27,2020-09-28
0.00021538468213287741,"Deniyaya, Matara",2020-09-28,2020-09-29
9.165608034246397e-05,"Deniyaya, Matara",2020-09-29,2020-09-30
9.165608034246397e-05,"Deniyaya, Matara",2020-09-30,2020-10-01
7.805495156078104e-05,"Deniyaya, Matara",2020-10-01,2020-10-02
5.11396381577283e-05,"Deniyaya, Matara",2020-10-02,2020-10-03
0.00014703531741310823,"Deniyaya, Matara",2020-10-03,2020-10-04
9.165608034246397e-05,"Deniyaya, Matara",2020-10-04,2020-10-05
7.427887270270059e-05,"Deniyaya, Matara",2020-10-06,2020-10-07
8.672872804832765e-05,"Deniyaya, Matara",2020-10-07,2020-10-08
0.00017760921432314545,"Deniyaya, Matara",2020-10-08,2020-10-09
9.165608034246397e-05,"Deniyaya, Matara",2020-10-09,2020-10-10
9.165608034246397e-05,"Deniyaya, Matara",2020-10-11,2020-10-12
9.165608034246397e-05,"Deniyaya, Matara",2020-10-12,2020-10-13
2.006258289078075e-05,"Deniyaya, Matara",2020-10-13,2020-10-14
9.165608034246397e-05,"Deniyaya, Matara",2020-10-14,2020-10-15
9.165608034246397e-05,"Deniyaya, Matara",2020-10-15,2020-10-16
6.743872324542771e-05,"Deniyaya, Matara",2020-10-16,2020-10-17
9.165608034246397e-05,"Deniyaya, Matara",2020-10-17,2020-10-18
7.88039692583951e-05,"Deniyaya, Matara",2020-10-18,2020-10-19
8.14640135703686e-05,"Deniyaya, Matara",2020-10-19,2020-10-20
4.375215796516543e-05,"Deniyaya, Matara",2020-10-20,2020-10-21
9.165608034246397e-05,"Deniyaya, Matara",2020-10-21,2020-10-22
2.8664431224434865e-05,"Deniyaya, Matara",2020-10-23,2020-10-24
9.165608034246397e-05,"Deniyaya, Matara",2020-10-24,2020-10-25
1.5337545245524416e-05,"Deniyaya, Matara",2020-10-25,2020-10-26
9.325465439721767e-05,"Deniyaya, Matara",2020-10-26,2020-10-27
9.165608034246397e-05,"Deniyaya, Matara",2020-10-27,2020-10-28
0.00010892286431993437,"Deniyaya, Matara",2020-10-28,2020-10-29
0.00017264283260808773,"Deniyaya, Matara",2020-10-30,2020-10-31
9.165608034246397e-05,"Deniyaya, Matara",2020-10-31,2020-11-01
5.735456422793126e-05,"Deniyaya, Matara",2020-11-01,2020-11-02
0.00015014359760331188,"Deniyaya, Matara",2020-11-02,2020-11-03
9.165608034246397e-05,"Deniyaya, Matara",2020-11-03,2020-11-04
0.0003044006539601774,"Deniyaya, Matara",2020-11-04,2020-11-05
9.165608034246397e-05,"Deniyaya, Matara",2020-11-05,2020-11-06
9.165608034246397e-05,"Deniyaya, Matara",2020-11-06,2020-11-07
9.165608034246397e-05,"Deniyaya, Matara",2020-11-07,2020-11-08
9.165608034246397e-05,"Deniyaya, Matara",2020-11-08,2020-11-09
0.0002808075766313416,"Deniyaya, Matara",2020-11-09,2020-11-10
9.165608034246397e-05,"Deniyaya, Matara",2020-11-10,2020-11-11
9.165608034246397e-05,"Deniyaya, Matara",2020-11-11,2020-11-12
0.0001263750317383637,"Deniyaya, Matara",2020-11-12,2020-11-13
9.165608034246397e-05,"Deniyaya, Matara",2020-11-13,2020-11-14
9.165608034246397e-05,"Deniyaya, Matara",2020-11-14,2020-11-15
9.165608034246397e-05,"Deniyaya, Matara",2020-11-16,2020-11-17
4.6042693517096504e-05,"Deniyaya, Matara",2020-11-17,2020-11-18
9.165608034246397e-05,"Deniyaya, Matara",2020-11-18,2020-11-19
9.165608034246397e-05,"Deniyaya, Matara",2020-11-19,2020-11-20
0.00016474226076524504,"Deniyaya, Matara",2020-11-20,2020-11-21
9.165608034246397e-05,"Deniyaya, Matara",2020-11-21,2020-11-22
9.165608034246397e-05,"Deniyaya, Matara",2020-11-22,2020-11-23
9.165608034246397e-05,"Deniyaya, Matara",2020-11-23,2020-11-24
9.165608034246397e-05,"Deniyaya, Matara",2020-11-25,2020-11-26
4.312117315657817e-05,"Deniyaya, Matara",2020-11-26,2020-11-27
0.00010403173848498817,"Deniyaya, Matara",2020-11-27,2020-11-28
9.165608034246397e-05,"Deniyaya, Matara",2020-11-28,2020-11-29
0.00023285665610613137,"Deniyaya, Matara",2020-11-29,2020-11-30
9.165608034246397e-05,"Deniyaya, Matara",2020-11-30,2020-12-01
9.165608034246397e-05,"Deniyaya, Matara",2020-12-01,2020-12-02
9.165608034246397e-05,"Deniyaya, Matara",2020-12-02,2020-12-03
2.8697147545678193e-05,"Deniyaya, Matara",2020-12-03,2020-12-04
0.00010435846899611315,"Deniyaya, Matara",2020-12-04,2020-12-05
6.682676556367445e-05,"Deniyaya, Matara",2020-12-05,2020-12-06
0.0001196708083678655,"Deniyaya, Matara",2020-12-06,2020-12-07
7.595863888521366e-05,"Deniyaya, Matara",2020-12-07,2020-12-08
7.886755895828837e-06,"Deniyaya, Matara",2020-12-08,2020-12-09
8.53596431075125e-05,"Deniyaya, Matara",2020-12-09,2020-12-10
0.00019711557927134466,"Deniyaya, Matara",2020-12-10,2020-12-11
9.165608034246397e-05,"Deniyaya, Matara",2020-12-11,2020-12-12
0.000128183078117115,"Deniyaya, Matara",2020-12-12,2020-12-13
9.165608034246397e-05,"Deniyaya, Matara",2020-12-13,2020-12-14
5.124336258490429e-05,"Deniyaya, Matara",2020-12-15,2020-12-16
8.139267673429977e-05,"Deniyaya, Matara",2020-12-16,2020-12-17
0.00025544806653539863,"Deniyaya, Matara",2020-12-17,2020-12-18
9.165608034246397e-05,"Deniyaya, Matara",2020-12-18,2020-12-19
9.165608034246397e-05,"Deniyaya, Matara",2020-12-19,2020-12-20
9.165608034246397e-05,"Deniyaya, Matara",2020-12-20,2020-12-21
9.165608034246397e-05,"Deniyaya, Matara",2020-12-21,2020-12-22
9.165608034246397e-05,"Deniyaya, Matara",2020-12-22,2020-12-23
9.165608034246397e-05,"Deniyaya, Matara",2020-12-23,2020-12-24
9.165608034246397e-05,"Deniyaya, Matara",2020-12-24,2020-12-25
9.165608034246397e-05,"Deniyaya, Matara",2020-12-25,2020-12-26
9.165608034246397e-05,"Deniyaya, Matara",2020-12-26,2020-12-27
5.870730820802086e-05,"Deniyaya, Matara",2020-12-27,2020-12-28
9.165608034246397e-05,"Deniyaya, Matara",2020-12-28,2020-12-29
0.0001544081767110209,"Deniyaya, Matara",2020-12-30,2020-12-31
9.165608034246397e-05,"Deniyaya, Matara",2020-12-31,2021-01-01
9.165608034246397e-05,"Deniyaya, Matara",2021-01-01,2021-01-02
0.00010562321705241699,"Deniyaya, Matara",2021-01-03,2021-01-04
7.407614588947896e-05,"Deniyaya, Matara",2021-01-04,2021-01-05
0.0002104229869099721,"Deniyaya, Matara",2021-01-05,2021-01-06
9.165608034246397e-05,"Deniyaya, Matara",2021-01-06,2021-01-07
9.165608034246397e-05,"Deniyaya, Matara",2021-01-08,2021-01-09
9.165608034246397e-05,"Deniyaya, Matara",2021-01-09,2021-01-10
9.165608034246397e-05,"Deniyaya, Matara",2021-01-10,2021-01-11
9.165608034246397e-05,"Deniyaya, Matara",2021-01-11,2021-01-12
9.165608034246397e-05,"Deniyaya, Matara",2021-01-12,2021-01-13
9.165608034246397e-05,"Deniyaya, Matara",2021-01-13,2021-01-14
1.9768748819264147e-06,"Deniyaya, Matara",2021-01-14,2021-01-15
9.165608034246397e-05,"Deniyaya, Matara",2021-01-15,2021-01-16
9.165608034246397e-05,"Deniyaya, Matara",2021-01-16,2021-01-17
9.165608034246397e-05,"Deniyaya, Matara",2021-01-17,2021-01-18
9.165608034246397e-05,"Deniyaya, Matara",2021-01-19,2021-01-20
9.165608034246397e-05,"Deniyaya, Matara",2021-01-20,2021-01-21
9.540035421273538e-05,"Deniyaya, Matara",2021-01-21,2021-01-22
0.00020390167211646457,"Deniyaya, Matara",2021-01-22,2021-01-23
9.165608034246397e-05,"Deniyaya, Matara",2021-01-23,2021-01-24
0.000146646887495512,"Deniyaya, Matara",2021-01-24,2021-01-25
0.00011642699346557086,"Deniyaya, Matara",2021-01-25,2021-01-26
5.41443757134865e-05,"Deniyaya, Matara",2021-01-26,2021-01-27
9.165608034246397e-05,"Deniyaya, Matara",2021-01-27,2021-01-28
9.165608034246397e-05,"Deniyaya, Matara",2021-01-28,2021-01-29
9.165608034246397e-05,"Deniyaya, Matara",2021-01-29,2021-01-30
9.165608034246397e-05,"Deniyaya, Matara",2021-01-30,2021-01-31
9.165608034246397e-05,"Deniyaya, Matara",2021-01-31,2021-02-01
5.148009249658708e-05,"Deniyaya, Matara",2021-02-01,2021-02-02
5.336279870397221e-05,"Deniyaya, Matara",2021-02-02,2021-02-03
9.165608034246397e-05,"Deniyaya, Matara",2021-02-03,2021-02-04
9.165608034246397e-05,"Deniyaya, Matara",2021-02-04,2021-02-05
9.165608034246397e-05,"Deniyaya, Matara",2021-02-05,2021-02-06
9.165608034246397e-05,"Deniyaya, Matara",2021-02-06,2021-02-07
0.00017212413602159368,"Deniyaya, Matara",2021-02-07,2021-02-08
1.1895181311354812e-05,"Deniyaya, Matara",2021-02-08,2021-02-09
9.165608034246397e-05,"Deniyaya, Matara",2021-02-09,2021-02-10
0.0001431082062276669,"Deniyaya, Matara",2021-02-10,2021-02-11
7.302566478308894e-06,"Deniyaya, Matara",2021-02-11,2021-02-12
0.0001483110951191395,"Deniyaya, Matara",2021-02-12,2021-02-13
0.00011472185658134381,"Deniyaya, Matara",2021-02-13,2021-02-14
9.165608034246397e-05,"Deniyaya, Matara",2021-02-14,2021-02-15
6.964192417702933e-05,"Deniyaya, Matara",2021-02-15,2021-02-16
4.398186802109072e-05,"Deniyaya, Matara",2021-02-16,2021-02-17
9.165608034246397e-05,"Deniyaya, Matara",2021-02-17,2021-02-18
9.563513663517755e-05,"Deniyaya, Matara",2021-02-18,2021-02-19
9.165608034246397e-05,"Deniyaya, Matara",2021-02-19,2021-02-20
1.2479831321408441e-05,"Deniyaya, Matara",2021-02-20,2021-02-21
4.6568994067224456e-05,"Deniyaya, Matara",2021-02-21,2021-02-22
9.165608034246397e-05,"Deniyaya, Matara",2021-02-22,2021-02-23
7.304033458998807e-05,"Deniyaya, Matara",2021-02-23,2021-02-24
7.1363318321443e-05,"Deniyaya, Matara",2021-02-24,2021-02-25
9.165608034246397e-05,"Deniyaya, Matara",2021-02-25,2021-02-26
0.00014553635266778724,"Deniyaya, Matara",2021-02-27,2021-02-28
0.00011094723442137873,"Deniyaya, Matara",2021-02-28,2021-03-01
7.777781987693509e-05,"Deniyaya, Matara",2021-03-01,2021-03-02
4.18243713644176e-05,"Deniyaya, Matara",2021-03-02,2021-03-03
8.892517616661547e-05,"Deniyaya, Matara",2021-03-03,2021-03-04
0.00015151462273674954,"Deniyaya, Matara",2021-03-04,2021-03-05
9.165608034246397e-05,"Deniyaya, Matara",2021-03-05,2021-03-06
0.0002879833518879967,"Deniyaya, Matara",2021-03-06,2021-03-07
9.165608034246397e-05,"Deniyaya, Matara",2021-03-08,2021-03-09
2.901746763974157e-05,"Deniyaya, Matara",2021-03-09,2021-03-10
9.165608034246397e-05,"Deniyaya, Matara",2021-03-10,2021-03-11
9.165608034246397e-05,"Deniyaya, Matara",2021-03-11,2021-03-12
0.0001092184819312837,"Deniyaya, Matara",2021-03-12,2021-03-13
5.8405098090895934e-05,"Deniyaya, Matara",2021-03-13,2021-03-14
9.231414231883206e-05,"Deniyaya, Matara",2021-03-14,2021-03-15
0.00012030368489921429,"Deniyaya, Matara",2021-03-15,2021-03-16
0.00017119059940450505,"Deniyaya, Matara",2021-03-16,2021-03-17
9.165608034246397e-05,"Deniyaya, Matara",2021-03-18,2021-03-19
